geo_lat,geo_lon
56.6355065,47.8378809
55.9156975,37.4123586
54.946526,82.97303
47.2085346,39.6423953
43.0474763,44.6347065
44.998057,41.916352
56.131355,47.264435
57.1833856,65.5186906
54.946917,82.973008
55.4941245,37.5019595
56.98322,60.560392
54.9887073,82.9752263
55.9300835,37.7954371
55.125278,82.897442
54.765851,56.032371
63.5684958,53.6515829
56.1229745,47.4948901
56.7862464,60.7308556
55.8068357,49.209908
44.5746643,38.0845461
55.0816127,38.7688061
55.8346719,37.275057
51.8335853,107.5842223
55.757491,38.057235
55.564536,37.577507
55.0128402,83.0018862
44.794143,38.632067
56.320568,38.139313
53.368147,83.705863
57.5838566,39.9076281
54.939526,83.1000913
47.2949921,39.7045533
55.3991994,37.7764991
55.179886,61.287865
55.059868,82.91608
47.237981,39.758626
55.8744983,37.9827421
55.7688844,49.2207671
55.698204,37.914913
54.944735,82.959884
47.274699,39.7560138
52.0685907,113.395772
53.287704,83.753285
64.537231,40.532866
55.4126852,37.5498953
55.781854,37.6623994
55.3654866,39.0665284
59.896246,30.3099322
57.815598,28.3398004
44.6486947,39.1766403
55.781813,49.148545
54.729491,55.930556
55.578747,37.65825
55.1415048,61.4516473
59.874548,30.3738
54.941999,82.96301
55.0303931,83.0155452
52.0782645,113.3689935
57.1743468,65.5558394
55.7911753,49.1766524
53.5173818,49.454536
55.0139939,83.0033194
54.9421984,20.1599915
47.2380243,39.8026377
55.667202,37.857754
45.052716,39.028736
57.9794897,56.1745991
50.09209,118.04188
45.088185,39.004724
59.9863228,30.4153813
59.9391313,30.3159004
55.0176723,83.003522
59.9489841,29.9265815
59.998324,30.300965
55.032232,83.016612
55.647742,37.533499
43.6329739,39.7043427
54.1691459,45.1226773
45.0645336,38.9609303
55.0303931,83.0155452
56.8182345,60.640115
55.0303931,83.0155452
55.7362897,49.1002256
44.9969315,39.0782204
53.2356732,50.2749609
54.9312811,82.906914
56.3207755,43.9832183
59.8533784,30.3406951
57.0031551,40.9653133
54.9471407,82.9585961
45.045521,38.992965
59.7615054,30.6301324
55.8099416,38.4200424
60.01597,30.256273
55.6917343,37.9166889
57.6302512,39.9496659
55.055182,82.8959006
44.576748,38.075745
59.8299252,30.3464007
55.0243551,83.0259373
55.7148015,39.7510016
55.629072,49.2215879
55.3392771,86.1866742
59.994211,30.274878
55.639451,37.519593
59.9081543,30.3437221
53.307928,50.2879174
43.4238808,39.981745
55.606121,38.071464
55.1378271,60.1534563
59.844081,30.108366
55.013916,83.00329
56.3350015,43.924816
47.140405,39.736563
55.9007495,37.3999945
45.088173,39.007509
52.2864036,104.2807466
59.987609,30.373989
60.0527474,30.3145388
52.5393864,85.2138453
45.055824,39.016007
55.0495799,82.9685465
53.7422365,91.4395597
45.056779,39.034171
56.6332018,47.7578268
45.006163,39.078601
51.6537653,84.3229821
62.0281405,129.7325887
45.077557,38.897303
54.2308029,45.2896336
55.004475,83.0115148
47.2723146,39.7416929
55.7012401,37.8839047
59.939084,30.315879
55.7166799,37.4289253
57.6047614,39.9471268
57.20085,65.55559
45.068391,39.035725
56.18676,36.31258
54.9471407,82.9585961
54.7283151,55.9675107
55.0128684,82.9999987
59.9506052,30.4768195
55.501488,37.575459
56.1543313,93.3682574
55.0139939,83.0033194
55.653482,37.424228
54.946236,82.97248
54.9414228,82.9629118
59.981811,30.356068
54.6713447,20.5060971
56.7985353,60.5192045
55.9283987,37.7345584
54.945609,82.96027
55.0165109,83.0070116
55.7847291,38.4447045
45.1117412,39.0303319
45.065657,39.0360433
45.059523,39.006089
55.8333367,49.1520199
45.0210825,38.9423922
55.0303931,83.0155452
59.990746,30.432532
55.678458,37.873035
55.8993053,37.7163449
55.769162,37.4945915
55.014108,83.0016615
55.7943584,49.1114975
55.9244017,37.834161
55.8010808,49.1834734
57.5884478,39.9149676
45.05632,39.016276
56.8510864,35.9344112
55.7031926,37.9091163
47.298754,39.741917
45.04191,38.993926
55.029434,83.02724
55.4389616,37.5653142
47.2829598,39.7536805
54.998008,82.70001
55.568924,37.574642
45.0424,38.99442
55.0303931,83.0155452
56.1133236,47.1824872
55.0303931,83.0155452
45.1151785,39.0418336
57.990047,56.265475
55.0493723,60.097933
55.0303931,83.0155452
56.8831957,53.2479301
51.6810687,39.1257969
61.6759663,50.8357403
59.755123,30.367126
53.742863,91.42061
56.7978124,60.5189145
55.014108,83.0016615
56.006346,92.938208
51.3135139,37.895952
54.9438939,82.9668414
54.7640796,83.0849261
42.8916007,47.6367066
55.7716912,49.2189839
56.3647621,41.3148465
50.5762623,36.5922291
55.472195,37.51609
59.8629745,30.4145048
53.2962568,50.2982963
55.0303931,83.0155452
55.1602624,61.4008078
56.7678723,60.605503
59.8827017,30.4512469
56.8131492,60.6297087
55.661801,37.729574
47.4452219,40.1119864
60.0027328,30.6141811
55.949032,37.489041
56.7865481,60.4758783
55.179288,61.325721
45.036763,39.122053
54.942858,82.963881
56.339653,43.877365
54.9460168,82.9728021
58.1482549,52.6427408
55.045532,82.94375
59.904302,30.47213
53.359055,83.694405
55.1764282,61.3319585
59.990746,30.432532
45.0936659,39.0109648
54.48299,53.471714
45.1130908,38.9312148
55.7646451,49.173367
55.7890839,37.4732043
56.1098176,47.4559929
60.044862,30.4571456
47.4852549,39.4405469
56.7444831,37.1778083
55.5446573,37.7254639
45.06417,39.025897
55.7540471,37.620405
55.5710725,37.5123613
56.86612,60.58064
43.6326892,39.7079997
55.9227523,37.8667486
53.3683998,83.6644728
55.7675856,37.4089146
58.0471774,38.836907
54.94772,82.975426
53.7060366,91.402213
44.7017416,37.7820976
56.7904238,60.4852066
55.7646627,37.9622521
55.7434619,52.3959165
59.8495163,29.948139
55.259592,39.3015369
55.6820716,49.2089531
59.882717,30.451298
54.9560839,82.9620679
53.7243242,91.4388498
56.838607,60.605514
57.5941084,39.8730065
55.0144633,83.0020738
55.8629042,49.0154694
55.0256889,82.9844754
56.1001179,47.2945089
58.109424,56.311289
56.1473628,47.1948279
55.0413762,82.9707437
54.976896,82.894307
59.8390975,30.3022234
57.0586774,53.99369
45.0732145,39.0387712
55.084791,82.63994
55.013916,83.00329
55.8665392,37.3936866
45.0669146,39.0282154
57.768,40.927
54.942858,82.963881
55.7941478,37.5754984
58.027377,55.833367
56.3795252,61.9496937
56.8826067,53.2530695
55.9047975,37.6349304
45.0691076,39.010003
55.392311,39.0197298
55.6789455,37.263686
54.9471407,82.9585961
56.823044,60.57293
55.8196416,49.0486346
55.541206,37.48661
54.760896,56.063938
54.9609396,82.9674832
45.0855531,39.0446268
42.9849159,47.5047181
44.8745778,37.3305531
55.017756,83.003578
55.9717589,37.9374773
55.3611328,50.598323
59.8640232,30.5052512
55.577739,39.544477
60.0123425,30.0017939
54.947372,82.972307
54.955097,83.06812
55.003435,83.024221
54.9773161,83.0661354
57.173824,65.56419
54.7152084,56.010863
47.2331802,39.6203659
44.8813148,37.3235276
54.945619,82.961007
56.6662667,66.292032
59.7236553,30.4017142
47.1472516,39.7371687
55.7337562,37.4089345
56.7825147,60.6749823
55.601783,37.619432
59.9756709,30.5124066
55.1839514,61.3290051
47.227292,39.694693
47.2479933,39.7486961
55.6763503,37.4844854
55.1504451,61.3615506
54.9370389,82.8831473
55.248295,61.37263
45.1779194,39.1207499
55.774745,37.548609
43.04602,44.631959
56.6524639,124.724421
45.6020456,38.9994604
52.2847403,104.2468769
56.8303717,60.6912744
47.203672,39.631263
60.0619243,30.462332
59.8432151,30.1600432
56.883198,60.571064
45.0537897,39.0214702
59.9026741,30.3154193
59.944224,30.235496
55.0303931,83.0155452
59.981231,30.354002
44.0457743,41.9441468
64.585133,30.6036282
45.0231359,38.9732636
59.910203,30.471789
56.778875,60.699316
57.6784523,39.7947623
53.11524,48.393787
55.6334399,37.4148849
45.0032128,39.0799342
55.7854051,49.1140768
55.8222598,49.072596
56.1053094,40.2774361
59.891485,30.450463
55.9398704,37.9774215
58.0102583,56.2342034
55.02795,82.94475
59.9578,30.599826
55.014108,83.0016615
53.2245863,50.2132009
55.0176723,83.003522
56.343668,30.561189
54.678783,20.481411
50.5655559,36.5326873
47.2306489,38.8846076
54.9789759,82.9138709
45.096107,39.00122
45.074521,38.902729
45.0964384,39.0175347
45.0682233,39.0139266
55.0355344,82.9050828
55.017756,83.003578
55.6794999,37.2589612
58.0510513,56.0874319
55.9216833,37.6608254
56.1498997,101.6315591
59.896246,30.3099322
55.6442307,37.4973712
52.496772,103.8287171
45.0328565,39.0342382
54.94518,82.97545
56.5031592,85.0433409
61.677883,50.8242485
45.0524612,38.9600456
55.0786,82.963875
47.2324351,39.7031711
59.8482269,30.1105236
53.2433233,50.182291
55.938748,37.474066
54.93484,82.9253344
55.7186062,52.4053028
55.4388453,37.5005903
51.7303637,36.1925603
47.2609594,39.8583887
55.004809,82.970645
45.065709,38.9686546
60.05719,30.277357
45.019162,38.961425
55.7027975,37.8729457
44.9967876,41.0885972
54.94702,82.972235
55.5669829,39.1234018
55.178588,61.355221
59.939084,30.315879
55.1756111,61.2920276
59.84507,30.376064
55.028191,82.9211489
55.002517,83.0246992
56.003563,37.865337
56.649236,47.860064
54.9883989,82.7836892
54.993862,82.8911986
55.027103,82.94059
55.0303931,83.0155452
56.8745414,60.5183035
47.2943688,39.7119017
52.0704557,113.3786884
47.2365608,38.9056143
59.8615758,30.2545687
55.0183418,82.942249
47.126373,39.779
43.4753719,39.8972524
44.9011661,38.8428011
58.0367562,56.3537177
55.3285104,42.1913296
59.8582995,30.3194162
55.6359115,37.9845022
54.981934,82.83194
55.0172159,83.0064277
55.0403696,82.9675488
45.0935559,39.0086912
56.7886221,60.5290434
55.9182828,38.1076907
57.578537,39.838074
53.2764666,50.3870158
55.839522,37.482879
57.7381701,40.9080208
54.775039,56.035443
47.253415,39.714375
44.732056,37.740784
50.5853151,36.5658918
56.4809546,43.6259904
51.7225749,39.2674805
55.7519247,37.8736494
52.057618,113.4820842
53.1737176,45.0005596
51.6306857,39.181555
56.8014257,53.1495579
57.1677859,65.4847974
55.1338246,61.2676462
45.0175491,38.9637764
42.966352,47.533203
56.8188743,60.5682478
42.984913,47.504646
54.8717316,38.1402023
54.862175,82.96497
57.8033789,28.3216987
50.5968232,36.5977605
55.5674959,37.4893666
55.8760769,37.3991011
55.646238,37.736419
44.7386846,37.7136681
59.894204,30.4478077
53.3604139,58.9994582
59.990125,30.327564
45.1054739,38.9697956
58.5878931,49.6842528
55.151955,61.397802
53.3657079,83.6629604
55.0303931,83.0155452
55.8346719,37.275057
56.35909,37.5653835
56.107358,92.909151
43.5348894,43.5289017
43.432441,39.9273365
48.6603292,44.4366232
57.1209346,65.5064715
45.041508,38.929795
45.0376148,38.9304696
55.014108,83.0016615
55.0279085,82.9447102
55.0176723,83.003522
59.7307724,30.4064317
44.9362479,41.1255506
55.061209,38.750025
56.843971,53.2178661
54.1781452,45.1653674
55.0168082,83.0089087
56.3425605,36.7240032
43.471711,43.586473
55.52375,36.971
57.6353094,39.8626404
55.030839,83.0267
44.0446529,42.9006692
57.9205734,59.9433178
57.9122894,59.9502913
55.155334,37.477848
55.0176723,83.003522
54.867772,83.095475
47.1998529,39.666862
47.2324447,39.6164119
55.030839,83.0267
53.322352,50.3154632
55.145731,61.4284719
43.5854551,39.7231548
55.0305284,82.973226
55.8616723,37.315634
55.7117099,37.807005
55.037582,82.975044
54.94702,82.972235
56.6310031,47.8440011
45.064164,39.042184
47.527254,42.126289
57.0973158,65.6191375
55.1902781,61.316555
59.8757169,30.44486
55.821871,37.593659
47.2459802,39.6917616
55.5566719,37.4862928
59.90874,30.2662
44.1105335,39.0824904
51.533557,46.034257
54.7731682,31.9855211
53.3729979,83.757518
51.2792628,37.5391835
45.0960165,39.0011664
43.596716,39.716154
55.5204111,37.5966554
55.9050438,38.0471069
53.3359074,83.6861938
55.80483,49.446489
54.944993,82.962031
55.102271,82.969397
57.6757373,46.6154992
55.66317,37.9498976
54.7527497,83.0565088
55.889828,37.56294
52.0379176,113.5150804
55.0176723,83.003522
57.1749875,65.6498353
44.6290451,41.9648429
56.3186202,101.7364544
45.098767,38.984287
45.0908626,38.9031746
43.020588,44.6819182
55.0195923,83.0111495
45.0855531,39.0446268
55.1846831,61.4207014
54.9213159,82.9911603
55.013916,83.00329
54.8549787,82.9721606
54.8680982,83.1000062
55.9787017,37.7297888
55.3294718,37.4868753
60.0462001,30.3630622
56.04391,37.861492
55.7072632,37.9242487
55.5717755,37.4929706
44.882932,37.3337589
55.012889,83.000083
55.020007,83.007638
53.3567649,83.693585
55.1558899,61.4136771
59.884876,30.367836
43.0341698,44.7056084
55.0128684,82.9999987
55.3417058,38.7149605
59.9868609,30.2223725
54.620537,83.32323
51.5998136,45.9903779
55.7983761,49.4042507
55.6311026,37.6683657
60.03504,30.226004
45.0855531,39.0446268
47.2952834,39.7133058
55.7837526,49.1955579
59.860193,30.162669
55.0303931,83.0155452
59.990746,30.432532
55.0182449,83.0058781
55.8094115,38.0551003
43.5813216,39.7578452
60.7585833,72.8365617
54.944926,82.973996
45.055792,38.951364
56.310947,44.033466
56.301254,43.953085
47.3026222,39.7678563
55.4042891,43.8175503
55.62193,37.70541
45.050947,41.9762141
43.439266,39.9128346
53.217187,50.148972
45.087523,38.902648
56.8622877,53.2842693
55.0303931,83.0155452
53.3706432,83.7475784
61.716644,50.79293
45.063133,38.956745
56.338354,38.164871
55.0303931,83.0155452
43.9187777,42.743337
59.850934,30.415096
45.035744,39.01554
55.5862702,37.4576837
54.0748481,44.9576175
45.0900087,39.0033157
54.1386488,61.3832993
57.8677557,35.0028408
45.0400039,38.9692051
54.980306,82.8828463
57.6537058,39.9332209
55.3875498,37.7788308
54.7339915,55.9562172
55.293253,51.986314
56.898225,60.599532
45.072535,38.905047
47.2949921,39.7045533
54.9375,83.19301
55.8220011,49.0423634
55.80528,39.004524
57.9908619,56.2676741
43.622654,39.720745
57.9183952,59.9342149
56.9758903,60.5650383
59.8560671,30.2347468
59.864887,30.512365
55.852497,47.47201
58.224624,68.30519
54.943804,82.957871
47.224,38.86222
54.94595,83.07098
47.2274955,39.5995014
44.7566086,37.7225751
47.2869269,39.7632712
45.0609159,41.9251912
55.7002435,37.9199736
53.34193,83.70821
55.8094648,49.1785095
54.943804,82.957871
59.9479524,30.4681195
50.09875,45.4158567
52.544823,85.29004
55.9142655,36.868791
43.4845464,43.60713
56.0081125,92.9573337
56.0056838,92.8127711
69.4940222,88.3692361
55.8048892,37.8472058
54.945423,82.970861
59.952056,30.571816
44.9891576,38.9424488
55.151226,61.405483
55.0489401,82.9026704
47.2778841,38.9254557
47.2350185,39.6051541
63.5468973,53.7161517
55.0144633,83.0020738
54.50598,36.251661
57.5608653,39.9323329
55.846825,37.362972
47.3022549,39.7388258
45.0722109,39.0291658
57.993358,56.293332
55.6704285,37.0998728
55.533746,37.612919
57.104551,65.5759036
55.8345682,37.5294818
59.903052,30.323746
60.012219,30.352843
45.0188322,39.0739649
55.0303931,83.0155452
43.499771,43.628092
55.0132483,83.0006093
60.08196,30.350507
58.0102583,56.2342034
44.9968054,39.075169
56.0192309,92.7604197
55.053112,82.8977037
54.9438939,82.9668414
45.063432,38.995714
45.026992,38.966734
56.3280773,38.1489388
56.5209135,43.5562296
57.543842,38.3330756
44.5804712,38.0750202
55.023785,82.850746
55.5226288,37.5979118
52.7213154,41.452264
59.939084,30.315879
55.9684663,37.9072517
44.6831175,37.7800038
53.147385,50.074942
59.9765671,30.3979529
57.5850932,39.8271001
55.924845,37.548546
55.0303931,83.0155452
56.2769689,44.0855722
55.8383472,49.1040259
55.8376334,49.1513077
62.0235316,129.69306
59.9823569,30.3752501
54.944926,82.973996
51.2772574,37.5095757
55.75396,37.620393
54.9426675,82.9547107
45.0677952,38.9541673
55.8970254,37.4429082
54.9776221,37.268803
56.766423,60.8167294
55.57969,37.671085
59.974622,30.315158
55.0751446,83.0271669
62.537592,113.9868404
45.0378938,38.9446682
55.0176723,83.003522
45.072446,38.955757
55.1147091,82.9454741
54.943577,82.95886
53.8026933,81.3072653
60.0604537,30.2767876
55.7422489,37.9836484
54.920086,37.430058
55.600806,36.4717864
53.37636,83.7358494
54.94654,82.971405
48.0381774,40.1288689
52.043432,113.5087503
56.3477457,37.526672
55.5451253,37.5899183
55.7511822,49.1903373
55.07252,82.906919
54.944735,82.959884
55.0303931,83.0155452
56.0060046,37.8438423
54.930985,82.9131673
55.8097194,37.392334
56.880209,53.295743
59.9578026,30.2220432
55.6041368,37.7062122
54.8956826,52.2929204
55.9030478,38.1360939
55.8247257,37.3681196
57.1471031,65.5797675
60.007709,30.2318653
45.003082,39.033966
55.0303931,83.0155452
59.7864808,30.1455795
54.9462196,82.9737747
55.0399245,82.965483
44.9780613,39.061787
56.789658,60.516446
59.93017,30.401117
56.317944,43.894478
55.8781133,37.5149209
54.9388009,20.158245
55.438862,37.7486713
54.8552782,38.5150436
55.0303931,83.0155452
54.98934,82.89767
53.1093972,50.0854322
56.7677805,60.6029192
57.1603213,65.6693131
55.7943584,49.1114975
55.753225,37.706973
55.17778,61.397163
50.56019,36.561621
55.958018,38.059049
54.987844,82.806972
56.3588907,43.8368492
45.032916,38.9802
57.1785721,65.6565652
56.1105856,47.4849184
55.7713289,49.0950509
55.602093,37.591422
57.9807301,56.1927823
55.9732912,37.896502
57.7059561,39.7785076
56.859784,60.6555818
56.8702586,53.2866578
55.6076709,38.858835
55.0132483,83.0006093
54.762111,83.112696
55.6799951,52.3003781
59.939084,30.315879
55.042257,82.9023154
45.053028,39.032374
55.6735459,37.6195983
55.8509744,48.5023203
60.060312,30.423145
45.050602,39.006638
55.03835,82.979904
54.9888981,82.9128929
55.7764052,49.2170151
60.0511099,30.3674777
44.5787819,38.074074
55.196348,61.3239728
57.0449425,60.8783096
55.6557423,37.2715063
59.905561,30.522867
59.866757,30.159561
55.0014907,83.0139601
44.69004,37.78075
55.3399393,86.149731
56.785194,60.549065
55.0672789,59.989534
55.8346719,37.275057
55.7943584,49.1114975
53.3479968,83.7798064
55.130608,61.4375225
43.4563996,39.9038436
54.9471407,82.9585961
44.5505776,38.0754115
55.938718,38.03475
56.1093,47.265784
47.6935209,40.2472792
55.7007741,37.6507354
55.013916,83.00329
51.604626,46.022605
47.3031323,39.7294512
59.831069,30.365383
55.7266603,37.3407826
53.0860377,50.1586946
54.719284,56.007901
55.599167,37.71629
56.315376,43.891846
45.0674498,39.0357044
45.0658134,39.0226822
55.8634001,38.4532483
54.7525121,83.1189941
45.1017778,38.9485161
55.3877638,86.0023926
54.945149,82.959938
55.647066,37.370239
54.9883989,82.7836892
55.8832028,37.6355327
55.0489401,82.9026704
55.797351,49.180687
55.1114236,61.3383645
55.6550561,37.2337485
55.6339498,37.4254323
59.89964,30.454775
55.049038,82.96732
45.084694,39.011333
47.3044777,39.7371911
56.0109631,92.7996831
61.7626255,34.4390414
58.230965,68.281798
55.9750406,37.9431691
45.2511182,38.1154303
55.8487884,37.4170439
55.611831,37.715219
54.754916,83.06116
55.9275872,37.7289866
44.891273,37.340553
55.9817159,37.2814135
54.943577,82.95886
47.3007965,39.7172126
53.4628187,51.4808746
57.1529744,65.5344099
59.8530363,30.1481066
56.2261305,37.4494453
56.8810337,60.5114156
47.2726009,38.9022638
45.046699,39.031826
55.8476426,37.4245048
59.832001,30.351989
54.97814,82.913216
55.8106792,49.0813857
63.562627,53.6943758
54.945423,82.970861
55.6616841,37.8544508
55.7936874,37.7742731
55.865212,37.492186
56.85403,60.575304
53.1832578,45.0535618
59.7416507,30.4157912
61.666985,50.8197857
59.9287443,30.4145209
54.9403938,82.9699659
59.9294357,30.3595068
59.8637109,30.1798997
55.8346719,37.275057
45.060223,39.001256
61.6686617,50.8358151
59.758708,30.470064
55.757713,37.83766
56.8199273,60.5528495
53.1890072,50.1934381
45.2215801,39.2206272
55.6241069,38.0672275
54.941999,82.96301
59.901161,30.446672
54.943489,82.968319
55.793966,49.253181
45.0232685,38.991211
55.0303931,83.0155452
45.1183953,38.9298781
47.203672,39.631263
54.94361,82.962845
55.2154448,37.6798879
55.668214,37.739177
54.3012515,48.3827389
54.9765793,82.9100398
54.1463119,37.583199
60.0345782,30.2279265
53.207426,50.175292
55.7635907,38.0813019
45.096107,39.00122
55.7540471,37.620405
55.862681,37.37244
59.981262,30.354018
44.9965473,39.0719927
55.0176723,83.003522
59.991282,30.327959
