geo_lat,geo_lon
55.0584353,82.9293248
45.033853,38.906367
57.098934,65.626854
55.9072118,37.8638183
55.581297,38.2183048
56.2725565,43.9800922
55.8877959,37.4567083
54.94594,82.97192
56.0269711,92.7561359
55.017756,83.003578
56.6768184,36.3732336
56.8465034,62.7119766
55.771384,37.7310749
47.2118314,39.7047192
44.6951797,37.7829828
55.89931,37.736088
57.646492,39.9602319
55.7101498,37.5181012
52.0613823,113.4049389
45.102928,38.974289
47.203672,39.631263
45.072427,38.973777
44.9802534,41.1260902
55.9951553,92.8014507
56.9100393,60.5847654
59.9719345,30.3885171
55.1686067,61.4253721
53.9670146,58.4166055
56.32332,38.139385
45.064559,38.95714
56.022755,92.744567
59.8501365,30.312554
56.1172197,47.4716184
56.277585,54.1866886
54.9993826,82.9537359
60.0351726,30.4047353
47.2267951,39.7609407
47.135814,39.735342
54.1772704,45.1411472
57.100384,65.614845
55.255533,61.4012372
55.5734783,37.4688229
43.7589602,44.0102409
44.6612526,37.7574324
55.0396594,82.9384386
53.383989,83.721062
56.261558,44.014754
57.118203,65.504171
45.0274472,38.9032225
56.0140434,37.440574
56.8812799,53.1915359
55.37794,37.5443805
61.2381448,46.6403113
56.32534,44.016773
55.7051033,37.647138
55.724932,37.634229
56.7803936,60.7004932
55.035515,82.968445
54.940184,82.950784
55.7497953,37.5164011
42.9078678,47.5257113
54.9821224,73.3220061
55.6023741,37.7284722
55.1940156,61.2818443
55.6789455,37.263686
55.8878961,37.4074895
55.6333815,37.41312
55.3352118,86.0760537
55.9975202,93.0363642
45.114009,39.039929
55.3931878,86.0147656
56.3035556,44.0789757
56.782381,60.673939
60.003502,30.214179
45.0608454,39.0300822
55.1234952,61.4274983
55.7597104,52.4066292
53.332483,83.692154
45.025247,38.902909
43.3287678,45.7124869
59.9522299,30.4229291
55.4034,43.844334
45.0912406,39.0041055
53.242042,50.180925
55.784147,37.846921
60.0019302,30.3232253
47.1996563,39.6468293
55.0176723,83.003522
59.738604,30.576249
60.038807,30.266892
55.0571071,82.9068703
56.7053697,60.0731671
55.386185,36.734484
54.944735,82.959884
59.939084,30.315879
45.055824,39.016007
60.0347412,30.2247162
55.7013598,37.9043212
55.4355684,37.7358825
51.670043,39.192948
55.7047688,37.8956498
51.66786,39.173172
59.9040484,30.45515
53.0504837,49.790231
55.0586637,82.915492
55.819697,37.364301
53.3341182,83.7879797
57.1596031,65.5609779
47.2128726,39.6862806
55.60266,37.72378
43.05135,44.628618
59.91383,30.30993
55.0425574,82.9289159
45.1024303,39.0339752
55.014108,83.0016615
59.9756709,30.5124066
47.289055,39.6966463
55.014108,83.0016615
52.98826,36.0409179
51.7875092,55.1018828
55.9851122,37.1044417
57.998986,56.283962
55.8105224,49.2619683
53.3385385,83.6924794
54.734944,55.9578468
59.9633886,30.2730698
44.9113247,38.8432292
53.1934298,50.1393966
56.0191132,37.8480159
45.116445,39.051697
54.944957,82.96274
59.867322,30.414171
54.6254445,39.7358609
43.4235482,39.9316953
45.0855531,39.0446268
54.708264,55.992288
55.1508011,37.4533252
55.013916,83.00329
55.0303931,83.0155452
56.3105925,48.2704322
55.1926822,61.2784089
56.7840336,60.5369043
56.820906,60.5824295
55.0128402,83.0018862
56.2251291,43.8677069
55.007422,82.9558109
48.1791672,40.8135968
59.907365,30.521654
47.2525624,39.7070619
54.943577,82.95886
45.0496509,38.9541368
53.1987616,50.177427
54.945443,82.96857
47.5276,42.225716
55.5204111,37.5966554
53.348053,83.779875
56.0590385,92.9584251
44.5744358,38.0768577
53.3345551,83.6742443
45.0613091,38.9440988
54.9412979,82.9616935
54.946236,82.97248
42.059022,48.290834
42.8916007,47.6367066
55.566769,37.4801331
55.7762637,49.1340101
59.8511787,30.4116573
55.7029452,37.8871138
53.244564,50.187637
53.3522722,83.7002243
59.829075,30.336395
54.9471407,82.9585961
45.072297,38.9821339
43.4659093,39.9612464
45.064406,39.033281
53.3476784,83.7642936
57.1102173,65.5747657
53.2013894,44.9981053
55.7149291,36.8305469
55.7987937,49.0611981
53.1871622,50.0933084
45.0161798,41.9009464
57.4276982,56.9590525
56.7366322,38.8855084
55.0176723,83.003522
55.20937,61.283203
47.25183,39.69727
53.1926067,50.1116493
56.7895664,60.516386
47.194488,39.641854
50.9751087,39.5449239
54.9439663,82.964339
55.0139939,83.0033194
52.5126457,103.8511789
55.380503,37.546318
59.8442658,30.2127829
56.827642,60.5595233
55.701815,37.942727
56.320477,101.7400036
61.801292,34.3302686
56.0275199,92.7637961
44.5630007,38.0790852
51.663481,39.1525677
57.011384,61.4551437
55.8594691,49.2180822
56.120568,47.213736
55.4229541,37.5645594
45.0872279,39.004578
55.7704535,38.1488849
56.0918744,54.2658743
44.883847,37.325494
55.014108,83.0016615
54.944735,82.959884
45.02719,39.024945
56.9084064,59.9277896
56.7931599,60.5157768
57.0973375,65.5970393
56.8360995,60.5676653
54.7850023,56.1150054
57.1019525,65.5748095
55.014108,83.0016615
43.0175961,44.6671421
45.012593,39.05229
53.2262184,50.291494
55.677605,37.258236
58.0102583,56.2342034
59.981811,30.356068
45.062859,38.916932
55.5623247,37.4698413
45.0401604,38.9759647
57.9143714,60.1342846
54.8076541,56.103871
55.122045,82.898484
54.9181875,37.3809394
56.8572073,53.2638429
51.2917143,37.8093599
55.0303931,83.0155452
45.2638551,41.8419939
57.134384,65.467457
56.2809182,44.0497433
55.3482858,59.4427142
55.7899694,37.7373031
45.026992,38.966734
55.660871,37.567087
55.025348,82.861006
55.6215447,37.4736448
55.8348734,48.9793482
56.8769033,60.5212022
55.0132483,83.0006093
55.0139939,83.0033194
55.3102895,37.5276231
55.5952939,37.4438912
55.453296,37.5880827
55.91984,37.867157
47.2881573,39.7189666
56.8539959,60.6069882
56.006527,37.846905
55.124805,82.903928
55.2414936,61.3666458
59.911024,30.277492
44.7416266,37.7806716
55.7522202,37.8795906
55.8007708,49.2386754
55.0128684,82.9999987
55.004955,83.0148123
60.0814728,30.3054977
53.3776756,83.9730543
54.943577,82.95886
54.94443,82.95908
55.6558568,37.2279911
50.5622848,36.5675153
56.33319,38.156063
47.22287,38.8656743
55.8057001,49.2672735
55.7224825,37.7733192
55.1021622,82.9752915
53.2328924,50.2519623
56.8455266,60.5747386
54.911465,37.388493
47.2324447,39.6164119
55.7154753,37.6579445
43.440005,40.022641
51.7875092,55.1018828
55.724789,37.405552
57.1516378,65.5457543
45.054003,39.025807
44.0401152,42.8423177
55.58152,37.64497
54.942853,82.96
51.572159,39.127146
56.249677,43.849491
57.6917983,39.7823463
56.262542,43.892718
60.018461,30.267799
45.0168902,39.0006213
59.913726,30.438479
59.8494093,30.1807088
62.033875,129.674659
47.2389576,39.8127963
57.9918534,56.1954157
56.1241476,47.251843
56.0368454,92.8772015
56.6218316,47.9503473
57.9795735,56.2956015
55.8838288,52.3039615
47.2271098,39.7271047
54.950898,82.964348
56.8586059,35.9116761
45.3609732,41.7294306
59.8513073,30.0216431
53.1801656,50.1930388
59.7462349,30.5787575
57.130295,65.502375
55.5862702,37.4576837
55.0195923,83.0111495
55.8862236,48.378216
56.0304461,93.0207376
44.197163,42.0462525
47.2616313,39.6492527
55.6066564,37.9651886
60.0223825,30.6433248
54.9439663,82.964339
56.8602123,53.2623072
45.0401604,38.9759647
56.78227,60.5216799
43.4837611,44.1382556
55.0497956,82.9610396
47.262467,39.8039461
55.7221893,37.7805091
51.7875092,55.1018828
53.3721007,83.7254557
45.084462,39.012009
54.8386015,83.1032362
55.4508833,37.5420696
55.8871002,37.6171863
45.06736,39.007661
55.6900028,37.3090801
55.054564,82.904237
55.841415,37.489624
55.0716244,82.9417921
55.7224825,37.7733192
55.0128402,83.0018862
54.993004,82.858985
55.4123572,37.5378002
55.107018,61.4846505
56.6410751,47.8914821
55.1897275,61.3403466
58.1083081,56.3806865
55.7949767,49.2293969
47.245924,39.689961
55.8056,37.716145
45.0855531,39.0446268
55.9052807,37.5848501
43.647168,39.706766
55.75396,37.620393
43.9140854,39.3303153
55.0509073,82.9658107
42.9605832,47.5163295
55.4296982,37.5960555
55.8405395,49.1300785
59.9514933,30.2274327
44.892264,37.338897
59.9391313,30.3159004
55.0385087,82.8877218
52.4891096,85.1505507
55.8495765,37.1964161
59.982982,30.239448
60.0814728,30.3054977
54.931152,82.9122877
53.2559662,50.653178
56.7993983,59.9037909
59.936201,30.204639
53.2350141,50.2732108
56.685284,60.84578
55.7014007,37.883703
55.820086,49.146739
56.04711,92.89429
56.8779966,53.1844399
55.0128402,83.0018862
55.677842,37.7733066
56.2459471,43.4048398
55.8213569,49.0646702
54.94232,82.963531
42.974993,47.432889
42.8916007,47.6367066
45.0598765,39.0341633
55.6546988,37.3937819
56.057182,92.729035
57.920021,60.111243
54.9446991,82.9679225
55.548044,37.558391
55.9470334,37.5138551
56.0168734,92.7702479
53.365215,83.6806274
59.939084,30.315879
55.9597776,38.0511718
55.8506609,37.6835743
45.0855531,39.0446268
54.9887721,82.8649071
55.722332,37.6927648
55.0047538,82.9591146
56.1216583,47.2739703
53.235187,50.201397
55.6485392,36.6329344
55.8301979,49.0483762
55.7975444,37.5832604
57.1373357,65.5928573
47.2202133,39.6320108
55.0303931,83.0155452
56.4515687,38.0965943
